"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"860Z200US14610","ZCTA5 14610","14311","944",
"860Z200US14611","ZCTA5 14611","17145","1460",
"860Z200US14612","ZCTA5 14612","35152","1580",
"860Z200US14613","ZCTA5 14613","15047","1266",
"860Z200US14614","ZCTA5 14614","1158","126",
"860Z200US14615","ZCTA5 14615","17884","1725",
"860Z200US14616","ZCTA5 14616","26863","1596",
"860Z200US14617","ZCTA5 14617","21788","1086",
"860Z200US14618","ZCTA5 14618","25476","1313",
"860Z200US14619","ZCTA5 14619","13477","1414",
"860Z200US14620","ZCTA5 14620","23769","1051",
"860Z200US14621","ZCTA5 14621","32381","1718",
"860Z200US14622","ZCTA5 14622","12574","959",
"860Z200US14623","ZCTA5 14623","26032","1174",
"860Z200US14624","ZCTA5 14624","38626","1348",
"860Z200US14625","ZCTA5 14625","10717","866",
"860Z200US14626","ZCTA5 14626","29273","1448",
"860Z200US14627","ZCTA5 14627","3159","72",
"860Z200US14642","ZCTA5 14642","0","14",
"860Z200US14701","ZCTA5 14701","38461","877",
"860Z200US14706","ZCTA5 14706","5939","210",
"860Z200US14707","ZCTA5 14707","129","60",
"860Z200US14708","ZCTA5 14708","148","92",
"860Z200US14709","ZCTA5 14709","1201","152",
"860Z200US14710","ZCTA5 14710","2980","331",
"860Z200US14711","ZCTA5 14711","2063","357",
"860Z200US14712","ZCTA5 14712","3262","232",
"860Z200US14714","ZCTA5 14714","555","150",
"860Z200US14715","ZCTA5 14715","2484","258",
"860Z200US14716","ZCTA5 14716","2453","290",
"860Z200US14717","ZCTA5 14717","586","111",
"860Z200US14718","ZCTA5 14718","1854","308",
"860Z200US14719","ZCTA5 14719","3448","405",
"860Z200US14720","ZCTA5 14720","924","302",
"860Z200US14721","ZCTA5 14721","227","88",
"860Z200US14722","ZCTA5 14722","243","115",
"860Z200US14723","ZCTA5 14723","1187","226",
"860Z200US14724","ZCTA5 14724","3115","538",
"860Z200US14726","ZCTA5 14726","2494","544",
"860Z200US14727","ZCTA5 14727","4925","295",
"860Z200US14728","ZCTA5 14728","842","245",
"860Z200US14729","ZCTA5 14729","756","150",
"860Z200US14731","ZCTA5 14731","1226","188",
"860Z200US14732","ZCTA5 14732","48","27",
"860Z200US14733","ZCTA5 14733","3367","437",
"860Z200US14735","ZCTA5 14735","2575","308",
"860Z200US14736","ZCTA5 14736","172","83",
"860Z200US14737","ZCTA5 14737","4376","474",
"860Z200US14738","ZCTA5 14738","3578","120",
"860Z200US14739","ZCTA5 14739","2731","417",
"860Z200US14740","ZCTA5 14740","1269","244",
"860Z200US14741","ZCTA5 14741","1805","247",
"860Z200US14742","ZCTA5 14742","72","80",
"860Z200US14743","ZCTA5 14743","2037","403",
"860Z200US14744","ZCTA5 14744","2188","210",
"860Z200US14747","ZCTA5 14747","2005","274",
"860Z200US14748","ZCTA5 14748","446","140",
"860Z200US14750","ZCTA5 14750","4508","260",
"860Z200US14752","ZCTA5 14752","62","41",
"860Z200US14753","ZCTA5 14753","1060","193",
"860Z200US14754","ZCTA5 14754","586","124",
"860Z200US14755","ZCTA5 14755","2919","305",
"860Z200US14756","ZCTA5 14756","26","41",
"860Z200US14757","ZCTA5 14757","3114","352",
"860Z200US14760","ZCTA5 14760","17474","410",
"860Z200US14767","ZCTA5 14767","2061","354",
"860Z200US14769","ZCTA5 14769","757","236",
"860Z200US14770","ZCTA5 14770","2621","327",
"860Z200US14772","ZCTA5 14772","4394","528",
"860Z200US14774","ZCTA5 14774","324","212",
"860Z200US14775","ZCTA5 14775","2328","403",
"860Z200US14777","ZCTA5 14777","454","131",
"860Z200US14778","ZCTA5 14778","1539","41",
"860Z200US14779","ZCTA5 14779","6738","156",
"860Z200US14781","ZCTA5 14781","1796","280",
"860Z200US14782","ZCTA5 14782","2099","325",
"860Z200US14783","ZCTA5 14783","80","38",
"860Z200US14784","ZCTA5 14784","805","282",
"860Z200US14785","ZCTA5 14785","0","14",
"860Z200US14787","ZCTA5 14787","4771","176",
"860Z200US14788","ZCTA5 14788","107","72",
"860Z200US14801","ZCTA5 14801","5275","452",
"860Z200US14802","ZCTA5 14802","4814","225",
"860Z200US14803","ZCTA5 14803","1514","234",
"860Z200US14804","ZCTA5 14804","1362","181",
"860Z200US14805","ZCTA5 14805","801","165",
"860Z200US14806","ZCTA5 14806","1912","251",
"860Z200US14807","ZCTA5 14807","2681","270",
"860Z200US14808","ZCTA5 14808","500","129",
"860Z200US14809","ZCTA5 14809","2890","569",
"860Z200US14810","ZCTA5 14810","11534","388",
"860Z200US14812","ZCTA5 14812","2954","322",
"860Z200US14813","ZCTA5 14813","2480","295",
"860Z200US14814","ZCTA5 14814","2152","432",
"860Z200US14815","ZCTA5 14815","678","116",
"860Z200US14816","ZCTA5 14816","534","271",
"860Z200US14817","ZCTA5 14817","2479","284",
"860Z200US14818","ZCTA5 14818","1878","416",
"860Z200US14819","ZCTA5 14819","755","225",
"860Z200US14820","ZCTA5 14820","606","142",
"860Z200US14821","ZCTA5 14821","2958","343",
"860Z200US14822","ZCTA5 14822","851","123",
"860Z200US14823","ZCTA5 14823","3610","139",
"860Z200US14824","ZCTA5 14824","687","186",
"860Z200US14825","ZCTA5 14825","751","225",
"860Z200US14826","ZCTA5 14826","2035","242",
"860Z200US14827","ZCTA5 14827","22","31",
"860Z200US14830","ZCTA5 14830","19015","483",
"860Z200US14836","ZCTA5 14836","1055","166",
"860Z200US14837","ZCTA5 14837","5801","372",
"860Z200US14838","ZCTA5 14838","1889","279",
"860Z200US14839","ZCTA5 14839","610","134",
"860Z200US14840","ZCTA5 14840","2425","255",
"860Z200US14841","ZCTA5 14841","698","280",
"860Z200US14842","ZCTA5 14842","802","222",
"860Z200US14843","ZCTA5 14843","12383","323",
"860Z200US14845","ZCTA5 14845","20327","577",
"860Z200US14846","ZCTA5 14846","928","248",
"860Z200US14847","ZCTA5 14847","2300","273",
"860Z200US14850","ZCTA5 14850","68610","895",
"860Z200US14853","ZCTA5 14853","2405","112",
"860Z200US14854","ZCTA5 14854","76","67",
"860Z200US14855","ZCTA5 14855","992","206",
"860Z200US14856","ZCTA5 14856","0","14",
"860Z200US14858","ZCTA5 14858","1425","268",
"860Z200US14859","ZCTA5 14859","979","294",
"860Z200US14860","ZCTA5 14860","1197","243",
"860Z200US14861","ZCTA5 14861","1260","262",
"860Z200US14864","ZCTA5 14864","1197","329",
"860Z200US14865","ZCTA5 14865","2421","277",
"860Z200US14867","ZCTA5 14867","5149","106",
"860Z200US14869","ZCTA5 14869","982","175",
"860Z200US14870","ZCTA5 14870","9795","507",
"860Z200US14871","ZCTA5 14871","4207","470",
"860Z200US14872","ZCTA5 14872","589","210",
"860Z200US14873","ZCTA5 14873","1945","244",
"860Z200US14874","ZCTA5 14874","209","104",
"860Z200US14877","ZCTA5 14877","658","211",
"860Z200US14878","ZCTA5 14878","602","171",
"860Z200US14879","ZCTA5 14879","2160","320",
"860Z200US14880","ZCTA5 14880","1548","293",
"860Z200US14881","ZCTA5 14881","117","75",
"860Z200US14882","ZCTA5 14882","4191","539",
"860Z200US14883","ZCTA5 14883","4184","447",
"860Z200US14884","ZCTA5 14884","362","94",
"860Z200US14885","ZCTA5 14885","749","170",
"860Z200US14886","ZCTA5 14886","6652","709",
"860Z200US14889","ZCTA5 14889","1357","189",
"860Z200US14891","ZCTA5 14891","4561","273",
"860Z200US14892","ZCTA5 14892","7703","468",
"860Z200US14893","ZCTA5 14893","37","45",
"860Z200US14894","ZCTA5 14894","1244","197",
"860Z200US14895","ZCTA5 14895","9061","384",
"860Z200US14897","ZCTA5 14897","671","160",
"860Z200US14898","ZCTA5 14898","1469","225",
"860Z200US14901","ZCTA5 14901","13970","788",
"860Z200US14903","ZCTA5 14903","7078","582",
"860Z200US14904","ZCTA5 14904","14861","698",
"860Z200US14905","ZCTA5 14905","8751","904",
